Index,x,y,f090w,e_f090w,f187n,e_f187n,f200w,e_f200w,f335m,e_f335m,f444w,e_f444w,f470n,e_f470n,f090w-f444w,e_f090w-f444w,f090w-f187n,e_f090w-f187n,δ_f090w-f187n,e_δ_f090w-f187n,f187n-f200w,e_f187n-f200w,δ_f187n-f200w,e_δ_f187n-f200w,f200w-f335m,e_f200w-f335m,δ_f200w-f335m,e_δ_f200w-f335m,f335m-f444w,e_f335m-f444w,δ_f335m-f444w,e_δ_f335m-f444w,f444w-f470n,e_f444w-f470n,δ_f444w-f470n,e_δ_f444w-f470n,(f090w-f200w)-(f200w-f444w),e_δ_(f090w-f200w)-(f200w-f444w),δ_(f090w-f200w)-(f200w-f444w),RA,DEC
3508.0,11525.87,353.471,12.772034726688101,0.0729,9.88509090909091,0.0203,15.768521276595745,0.0363,11.100389473684212,0.0132,12.260625,0.0095,4.877285714285714,0.0166,0.5114097266881021,0.07351639272978511,2.886943817597192,0.07567364138192374,-0.11546635305042363,0.07567364138192374,-5.883430367504836,0.04159062394338416,0.028764143493665628,0.04159062394338416,4.6681318029115335,0.03862550970537476,0.024357916219054587,0.03862550970537476,-1.1602355263157875,0.01626314852665375,0.06234429333770475,0.01626314852665375,7.383339285714285,0.019126160095534073,-0.008256669509060899,0.019126160095534073,-6.50438282650339,0.08966627013543053,-0.17340441911351867,159.16686787113247,-58.5752255592729
3509.0,11527.36,4916.96,16.302034726688102,0.2382,10.61109090909091,0.1204,17.920521276595746,0.0232,12.429389473684212,0.0199,13.640625000000002,0.0226,6.563285714285714,0.0155,2.6614097266881007,0.23926972228010795,5.6909438175971925,0.2668996065939401,1.0506893311012657,0.2668996065939401,-7.309430367504836,0.12261484412582352,-1.5329435609632878,0.12261484412582352,5.491131802911534,0.030565503431155848,0.5050328250095051,0.030565503431155848,-1.2112355263157895,0.03011262193831683,-0.022778595147481484,0.03011262193831683,7.077339285714288,0.027404561664073374,-0.2775178902085349,0.027404561664073374,-5.898382826503388,0.24150875760518498,-0.964508459724045,159.24110292213572,-58.58435438830848
3510.0,11528.81,6127.028,14.961034726688101,0.0827,9.48809090909091,0.0601,16.163521276595745,0.0427,11.149389473684211,0.0175,12.395625,0.0085,5.0202857142857145,0.0219,2.5654097266881006,0.08313567224723692,5.472943817597191,0.1022315998114086,0.9058209842740261,0.1022315998114086,-6.675430367504834,0.07372448711249201,-0.8928840541596266,0.07372448711249201,5.014131802911534,0.04614693922677863,0.04331803838444248,0.04614693922677863,-1.2462355263157896,0.01945507645834372,-0.05625496849884093,0.01945507645834372,7.375339285714286,0.02349170066214875,0.01884168057618396,0.02349170066214875,-4.970382826503387,0.10275271285956396,0.02587386022879823,159.26079783383855,-58.58675888945568
3511.0,11532.59,4262.873,,,7.591090909090912,0.1651,15.041521276595745,0.0513,11.377389473684213,0.0394,12.996625,0.0318,5.648285714285715,0.033,,,,,,,-7.450430367504833,0.1728863788735249,,0.1728863788735249,3.664131802911532,0.06468423300928905,,0.06468423300928905,-1.6192355263157872,0.05063200568810207,,0.05063200568810207,7.348339285714285,0.04582837548942795,,0.04582837548942795,,,,159.23048128477322,-58.583002412592464
3512.0,11534.37,6044.045,12.671034726688099,0.0538,8.369090909090911,0.1469,15.769521276595746,0.0356,11.112389473684212,0.0201,12.448625000000002,0.0068,5.092285714285714,0.015,0.2224097266880971,0.054228037028828543,4.301943817597188,0.15644184222898938,1.519690394521744,0.15644184222898938,-7.4004303675048355,0.15115214189683188,-1.4699942162328181,0.15115214189683188,4.657131802911534,0.04088239229790742,0.05937277731652646,0.04088239229790742,-1.3362355263157895,0.021219095173922946,-0.1090689556054516,0.021219095173922946,7.356339285714288,0.016469365500832143,-0.04019504495922188,0.016469365500832143,-6.4193828265033925,0.07399594583489016,0.09939235657785073,159.259468801694,-58.58654609275926
3513.0,11536.27,192.211,15.205034726688101,0.0797,10.53909090909091,0.0264,16.311521276595744,0.0497,11.373389473684211,0.0112,12.487625,0.0089,5.104285714285714,0.0156,2.7174097266881017,0.08019538640096448,4.66594381759719,0.08395862076046746,-0.016970799916181,0.08395862076046746,-5.772430367504834,0.05627654929009063,0.0005217267345800636,0.05627654929009063,4.938131802911533,0.05094634432420054,-0.056883549459209704,0.05094634432420054,-1.1142355263157881,0.014305593311708536,0.07333262264081264,0.014305593311708536,7.383339285714285,0.01796023385148423,0.02943902683370858,0.01796023385148423,-4.930382826503388,0.10663714174714174,-0.03289814636320365,159.1642855968646,-58.57481356952943
3514.0,11540.05,1810.72,13.0360347266881,0.06,8.61209090909091,0.1109,15.620521276595746,0.0393,10.889389473684213,0.0128,12.119625000000001,0.009,4.707285714285712,0.0162,0.9164097266880997,0.06067124524847005,4.423943817597191,0.12609048338395726,1.1130094851269883,0.12609048338395726,-7.008430367504836,0.11765755394363764,-1.1217994008342727,0.11765755394363764,4.731131802911532,0.04133194890154589,0.022873422293534063,0.04133194890154589,-1.2302355263157878,0.015647363995254918,-0.014083506586248795,0.015647363995254918,7.412339285714289,0.0185321342537766,0.02766389124290125,0.0185321342537766,-6.085382826503389,0.08227988818660366,-0.017579831414569647,159.19062167704843,-58.57802909736561
3515.0,11546.37,5278.497,,,8.96709090909091,0.0758,16.546521276595747,0.0317,13.839389473684212,0.0202,,,9.007285714285713,0.0209,,,,,,,-7.579430367504838,0.08216160903974556,,0.08216160903974556,2.707131802911535,0.037588961145527816,,0.037588961145527816,,,,,,,,,,,,159.24705816805965,-58.58491555914192
3516.0,11549.73,6972.561,11.741034726688099,0.138,7.265090909090912,0.1755,14.763521276595746,0.0456,10.998389473684211,0.0371,13.514625,0.0163,6.576285714285712,0.0147,-1.7735902733119016,0.13895931059126626,4.475943817597187,0.2232582585258606,3.214219350072082,0.2232582585258606,-7.4984303675048345,0.18132735590638274,-1.4420069706067338,0.18132735590638274,3.765131802911535,0.058785797604523495,-0.5148221612628863,0.058785797604523495,-2.516235526315789,0.04052283306976451,-1.2573902182024617,0.04052283306976451,6.938339285714289,0.021949487465542334,-0.49230230239356754,0.021949487465542334,-4.271382826503393,0.15319402729871684,3.5444247589306936,159.27463739642252,-58.58826839949167
3517.0,11551.26,6751.14,13.990034726688101,0.098,8.55209090909091,0.1712,16.403521276595747,0.0432,11.435389473684213,0.0366,12.931625000000002,0.013,5.578285714285714,0.0189,1.0584097266880992,0.09885848471426215,5.437943817597191,0.19726489804321495,2.018835581475611,0.19726489804321495,-7.851430367504836,0.17656636146219923,-1.9737624213146852,0.17656636146219923,4.968131802911534,0.056619784528025185,0.23726404417643998,0.056619784528025185,-1.4962355263157896,0.038840185375458754,-0.2823372043373651,0.038840185375458754,7.353339285714288,0.02293926764306132,-0.028909640542832626,0.02293926764306132,-5.88538282650339,0.11621308015881862,0.09014632032185066,159.27103991645075,-58.58781380358569
3518.0,11555.29,612.238,12.688034726688102,0.0755,8.495090909090912,0.0817,15.868521276595747,0.0478,11.210389473684211,0.0146,12.436625000000001,0.0078,5.001285714285713,0.0142,0.2514097266881006,0.07590184450986683,4.19294381759719,0.11124360655786021,1.388598540959138,0.11124360655786021,-7.3734303675048345,0.0946558503210446,-1.4448246922464225,0.0946558503210446,4.6581318029115355,0.0499799959983992,0.055755369109514064,0.0499799959983992,-1.22623552631579,0.01655294535724685,0.00047078217777096754,0.01655294535724685,7.435339285714289,0.01620123452086291,0.039300501366227536,0.01620123452086291,-6.61238282650339,0.1016403955128078,-0.11245230257457095,159.17118918472258,-58.575495617939914
3519.0,11557.21,911.945,14.1550347266881,0.0777,12.14209090909091,0.1029,16.640521276595745,0.212,14.300389473684211,0.013,14.819625,0.069,8.067285714285713,0.011,-0.6645902733118998,0.10391482088710928,2.01294381759719,0.12894068403727352,-0.09360360168409265,0.12894068403727352,-4.4984303675048345,0.23565315614266658,1.4879931018384935,0.23565315614266658,2.340131802911534,0.2123982109152523,-2.1163982199379525,0.2123982109152523,-0.5192355263157893,0.07021395872616784,0.7220087197835525,0.07021395872616784,6.752339285714287,0.06987131027825369,-0.6593519273962292,0.06987131027825369,-4.306382826503389,0.31731103037871217,2.7887790003088,159.17607050488647,-58.576080852936975
3520.0,11569.59,1788.189,13.854034726688099,0.0523,8.725090909090909,0.1472,16.139521276595747,0.0385,11.32338947368421,0.0108,12.517625,0.0067,5.107285714285714,0.0153,1.3364097266880979,0.0527274122255208,5.1289438175971895,0.15621501208270608,1.4980585024961552,0.15621501208270608,-7.414430367504838,0.1521515363050929,-1.5543097431002844,0.1521515363050929,4.816131802911537,0.039986122592719595,0.04100061377818509,0.039986122592719595,-1.19423552631579,0.01270944530654269,0.015250626825945579,0.01270944530654269,7.4103392857142865,0.01670269439342048,0.03284076905974587,0.01670269439342048,-5.907382826503396,0.07579366728164036,-0.11250248120826001,159.1903688271578,-58.57773345019748
3521.0,11576.04,5448.305,12.4130347266881,0.1049,8.26609090909091,0.1227,15.733521276595745,0.0418,11.415389473684213,0.087,12.597624999999999,0.0371,5.386285714285714,0.0591,-0.18459027331189937,0.11126733572796645,4.14694381759719,0.16142893173158274,1.6747381324520987,0.16142893173158274,-7.467430367504836,0.12962457328762939,-1.511304432179804,0.12962457328762939,4.318131802911532,0.09652067136111311,-0.21482428681264576,0.09652067136111311,-1.182235526315786,0.09458017762723857,0.05139058654035189,0.09458017762723857,7.211339285714285,0.06977979650299934,-0.19214978131983607,0.06977979650299934,-6.456382826503392,0.1259956348450215,0.32686740054458685,159.249934796547,-58.58500313054883
3522.0,11577.9,6876.09,14.6570347266881,0.0679,7.779090909090911,0.1998,15.966521276595746,0.0362,10.460389473684211,0.0431,12.183625000000001,0.0098,4.777285714285712,0.0202,2.4734097266880983,0.06860357133560906,6.877943817597188,0.21102239217675456,2.3809054852312554,0.21102239217675456,-8.187430367504835,0.20305289951143274,-2.39907702680612,0.20305289951143274,5.5061318029115345,0.056285433284287686,0.5499663678687599,0.056285433284287686,-1.72323552631579,0.044200113122027186,-0.5317948262938936,0.044200113122027186,7.406339285714289,0.022451725991557977,0.04826960257821078,0.022451725991557977,-5.092382826503391,0.08559982476617578,-0.036343083149730226,159.27317524495876,-58.58783707457043
3523.0,11579.1,475.89,10.7480347266881,0.2057,8.35909090909091,0.0818,15.046521276595747,0.0421,10.63738947368421,0.0141,11.920625,0.0102,4.600285714285713,0.018,-1.172590273311899,0.20595273729669142,2.388943817597191,0.22136786126265032,0.6693847296884394,0.22136786126265032,-6.687430367504838,0.09199809780642206,-0.668942007992146,0.09199809780642206,4.409131802911537,0.04439842339543151,0.03348603417109697,0.04439842339543151,-1.2832355263157886,0.01740258601472781,-0.033928755867389304,0.01740258601472781,7.320339285714287,0.02068912757948,-0.10003253199374917,0.02068912757948,-7.424382826503395,0.21438598368363543,0.0008854433925842287,159.16906358708133,-58.57502003123074
3524.0,11584.25,3002.467,14.6640347266881,0.0523,8.597090909090909,0.0866,15.579521276595745,0.0355,10.732389473684213,0.0396,11.859625,0.0192,4.424285714285714,0.0304,2.8044097266881014,0.05571292489180585,6.066943817597192,0.1011674354720925,1.3177536393960052,0.1011674354720925,-6.982430367504836,0.09359385663599935,-1.2149697013062388,0.09359385663599935,4.847131802911532,0.053182797970772466,-0.16173577408024808,0.053182797970772466,-1.1272355263157863,0.0440090899701414,0.058951835990483925,0.0440090899701414,7.435339285714285,0.03595552808679077,0.08292566581005456,0.03595552808679077,-4.63538282650339,0.07499619990372845,0.20556787617953098,159.21017574628166,-58.58004212054201
3525.0,11585.12,7155.345,14.5150347266881,0.1131,9.01009090909091,0.1443,16.507521276595746,0.0318,12.773389473684214,0.1023,14.467625,0.0912,6.618285714285713,0.0764,0.04740972668809995,0.1452895385084556,5.504943817597191,0.1833414846672733,2.8560033039512587,0.1833414846672733,-7.497430367504837,0.1477624106462804,-1.5559482402886484,0.1477624106462804,3.7341318029115325,0.10712856761853955,-0.8357635524687455,0.10712856761853955,-1.6942355263157864,0.1370501003283106,-0.4642915111938637,0.1370501003283106,7.8493392857142865,0.11897226567566073,0.4498145892837577,0.11897226567566073,-4.032382826503392,0.15209053224970975,2.600110127325218,159.27774742420314,-58.58833271155394
3526.0,11586.18,7103.347,16.267034726688102,0.0671,,,17.383521276595747,0.021,12.59038947368421,0.1092,14.115625,0.1112,6.607285714285714,0.1105,2.1514097266881027,0.12987628728909678,,,,,,,,,4.793131802911537,0.11120089927693931,-0.1117644789361334,0.11120089927693931,-1.5252355263157895,0.15585275101838914,-0.3286843285765775,0.15585275101838914,7.508339285714285,0.15676635480867698,0.14476732958529137,0.15676635480867698,-4.384382826503392,0.13322856300358418,0.8808976150254235,159.27690526159336,-58.588220041563375
3527.0,11592.37,7155.725,15.3730347266881,0.106,10.37109090909091,0.1437,18.016521276595746,0.0307,12.895389473684213,0.1278,,,9.094285714285714,0.0229,,,5.001943817597191,0.17856564619209372,,0.17856564619209372,-7.6454303675048365,0.14694277797836816,,0.14694277797836816,5.121131802911533,0.1314356496541178,,0.1314356496541178,,,,,,,,,,,,159.27778134409763,-58.58827197624402
3528.0,11592.46,5298.702,11.871034726688102,0.1056,8.13609090909091,0.2059,15.960521276595745,0.0431,11.595389473684213,0.0541,13.880625,0.0172,6.8392857142857135,0.0188,-2.0095902733118987,0.1069915884544201,3.734943817597191,0.23140045375927853,2.6530013307884563,0.23140045375927853,-7.824430367504835,0.21036259173151486,-1.7531106830477388,0.21036259173151486,4.365131802911533,0.0691695019499201,0.12275398828383377,0.0691695019499201,-2.2852355263157875,0.05676838909111302,-1.0226446360245514,0.05676838909111302,7.041339285714287,0.025480973293812777,-0.39333502421446376,0.025480973293812777,-6.169382826503389,0.12313577871601739,1.7997812954814334,159.24756356262407,-58.58456503873113
3529.0,11592.56,5646.666,15.7440347266881,0.0992,10.26109090909091,0.1362,17.534521276595747,0.0326,12.446389473684212,0.0264,13.780624999999999,0.0199,6.602285714285715,0.0159,1.9634097266881003,0.10117633122425422,5.482943817597189,0.1684965281541433,1.3744173927115515,0.1684965281541433,-7.273430367504837,0.1400471349224967,-1.452885896911682,0.1400471349224967,5.088131802911535,0.04194901667500681,0.21316906392311896,0.04194901667500681,-1.334235526315787,0.03306009679356671,-0.13470055972298667,0.03306009679356671,7.178339285714284,0.025471945351700172,-0.18844517762796542,0.025471945351700172,-5.544382826503396,0.11118529579040567,-0.1569370084002628,159.25322565023058,-58.58525918336416
3530.0,11597.06,2457.633,11.929034726688101,0.078,9.22309090909091,0.0276,15.378521276595748,0.0394,10.831389473684213,0.0276,12.093625000000001,0.0258,4.705285714285713,0.0322,-0.1645902733118998,0.08215619270633225,2.7059438175971913,0.08273910804450335,0.2185023713744414,0.08273910804450335,-6.155430367504838,0.04810530116317743,-0.20056682943056892,0.04810530116317743,4.547131802911535,0.04810530116317743,0.010991293734245566,0.04810530116317743,-1.2622355263157878,0.0377809475794348,-0.028926835678116714,0.0377809475794348,7.388339285714288,0.041261119713357275,-0.014808025233316258,0.041261119713357275,-6.734382826503394,0.09926912913892214,0.035871083887742294,159.20136277248122,-58.57884222169532
3531.0,11597.42,5503.313,16.9750347266881,0.0633,10.70609090909091,0.1279,16.080521276595746,0.2236,12.888389473684212,0.0433,14.370625000000002,0.0474,7.286285714285713,0.0158,2.6044097266880986,0.07908002276175696,6.26894381759719,0.14270704257323813,1.672111250172593,0.14270704257323813,-5.374430367504836,0.2575953609830736,0.4056542712013851,0.2575953609830736,3.1921318029115344,0.22775392422524798,-1.7848915795491243,0.22775392422524798,-1.4822355263157903,0.0642000778815727,-0.2928739418248518,0.0642000778815727,7.0843392857142895,0.04996398703066039,-0.27149189505510574,0.04996398703066039,-0.8153828265033898,0.32595639278897415,4.155531042747954,159.25091175610092,-58.58493167520391
3532.0,11601.7,5607.179,13.6320347266881,0.0528,8.38609090909091,0.1467,15.814521276595748,0.0382,10.819389473684213,0.0201,12.099625000000001,0.0103,4.669285714285712,0.0214,1.5324097266880994,0.05379526001424289,5.24594381759719,0.15591257165475786,1.4657480439350996,0.15591257165475786,-7.428430367504838,0.15159198527626716,-1.580681236157755,0.15159198527626716,4.995131802911535,0.04316537964619331,0.18879330313768428,0.04316537964619331,-1.2802355263157885,0.022585393509965683,-0.07386011091502787,0.022585393509965683,7.43033928571429,0.02374973684064731,0.05618997870760989,0.02374973684064731,-5.897382826503394,0.07623916316434749,-0.22986638444531238,159.25261816675518,-58.58510281129496
3533.0,11605.18,371.504,17.5090347266881,0.0729,12.26409090909091,0.0251,18.012521276595745,0.0256,12.615389473684212,0.0273,13.812624999999999,0.0171,6.676285714285713,0.0094,3.696409726688101,0.07487870191182537,5.244943817597189,0.0771000648508158,-0.18376130466757523,0.0771000648508158,-5.7484303675048345,0.03585205712368539,-0.037272618690238346,0.03585205712368539,5.397131802911533,0.03742525885014024,0.24623911831095313,0.03742525885014024,-1.1972355263157866,0.03221335126931068,-0.02520519495313711,0.03221335126931068,7.1363392857142856,0.01951332877804297,-0.20083201273130857,0.01951332877804297,-4.7033828265033915,0.08317175001164759,-0.44206784671562893,159.1674665349356,-58.57458933716991
3534.0,11609.0,799.993,13.4040347266881,0.0824,8.896090909090912,0.0923,16.192521276595745,0.0411,11.440389473684212,0.013,12.652625000000002,0.0083,5.297285714285712,0.0129,0.751409726688097,0.08281696686066208,4.507943817597187,0.12372974581724477,1.3227045140176705,0.12372974581724477,-7.296430367504833,0.1010371218909169,-1.3993846235154797,0.1010371218909169,4.752131802911533,0.043106959994877854,0.07014488278170994,0.043106959994877854,-1.2122355263157907,0.015423683088030563,0.006535226716099629,0.015423683088030563,7.35533928571429,0.015339491516996253,-0.03215559647085797,0.015339491516996253,-6.328382826503388,0.10117840678721918,-0.15336021899561914,159.17444924237705,-58.57541707388685
3535.0,11618.3,841.378,13.7770347266881,0.1152,10.071090909090909,0.0703,16.854521276595747,0.0175,12.16938947368421,0.0162,13.399625000000002,0.0096,6.117285714285712,0.0112,0.37740972668809825,0.11559930795640604,3.7059438175971913,0.13495602987640085,0.8056132461698917,0.13495602987640085,-6.783430367504838,0.07244542773702148,-0.8627777949262292,0.07244542773702148,4.6851318029115365,0.023847222060441337,0.06269352655490934,0.023847222060441337,-1.2302355263157914,0.018830825791770256,-0.005528977798571422,0.018830825791770256,7.28233928571429,0.014751271131668619,-0.11154643528871677,0.014751271131668619,-6.532382826503392,0.11821886482283613,-0.11432909751267584,159.17515805114607,-58.575421275640544
3536.0,11620.2,3999.498,11.7760347266881,0.1122,8.98709090909091,0.0787,16.459521276595744,0.0405,11.91038947368421,0.0201,13.258625,0.01,6.015285714285712,0.011,-1.4825902733119012,0.1126447513202457,2.7889438175971897,0.1370493706661946,1.3055390263921498,0.1370493706661946,-7.472430367504835,0.08850954750759943,-1.4343748506053258,0.08850954750759943,4.549131802911534,0.04521349356110408,0.22284453569433182,0.04521349356110408,-1.34823552631579,0.022450167037240502,-0.09400871148115475,0.022450167037240502,7.243339285714288,0.014866068747318505,-0.18232975133475282,0.014866068747318505,-7.884382826503389,0.12636985400007392,-0.2576716484263546,159.22653271626095,-58.581732681065056
3537.0,11628.92,3787.501,,,8.039090909090909,0.0905,14.811521276595748,0.038,10.802389473684213,0.0464,12.212625000000001,0.037,4.924285714285714,0.0423,,,,,,,-6.772430367504839,0.09815421539597778,,0.09815421539597778,4.009131802911535,0.05997466131625922,,0.05997466131625922,-1.4102355263157875,0.059346103494669296,,0.059346103494669296,7.288339285714287,0.05619866546458198,,0.05619866546458198,,,,159.223117436158,-58.58123462467884
3538.0,11634.06,4965.964,16.1870347266881,0.106,10.471090909090911,0.1411,17.732521276595747,0.0211,13.03838947368421,0.0321,14.894625,0.0148,7.670285714285713,0.0119,1.292409726688101,0.10702822057756543,5.715943817597189,0.17648005553036297,2.1185771768670016,0.17648005553036297,-7.261430367504836,0.14266891742772847,-1.3985324691486047,0.14266891742772847,4.694131802911537,0.03841379960378822,-0.07399366342496894,0.03841379960378822,-1.856235526315789,0.03534756002894683,-0.6460510442934266,0.03534756002894683,7.2243392857142865,0.018990787240133044,-0.15391109433059036,0.018990787240133044,-4.383382826503395,0.11111012555118457,1.440089415436792,159.24230929327595,-58.583547425786904
3539.0,11644.0,6282.921,14.8820347266881,0.0588,8.73709090909091,0.1307,16.551521276595746,0.0309,11.341389473684211,0.0568,13.535625000000001,0.0203,6.393285714285712,0.0172,1.3464097266880994,0.0622055463765089,6.144943817597191,0.1433175844061014,2.506440621957326,0.1433175844061014,-7.814430367504837,0.13430301560277788,-1.9549409417256642,0.13430301560277788,5.210131802911535,0.06466103927404818,0.43340840405162684,0.06466103927404818,-2.19423552631579,0.06031857093797896,-0.984908084283288,0.06031857093797896,7.142339285714289,0.02660695397823659,-0.23498835289699382,0.02660695397823659,-4.685382826503391,0.07602072085951303,1.1029993604633228,159.26377565808687,-58.58609305782862
3540.0,11646.67,719.253,13.731034726688101,0.0802,11.119090909090911,0.1113,16.180521276595744,0.2833,13.658389473684212,0.0195,15.019625000000001,0.017,7.599285714285715,0.0117,-1.2885902733119003,0.08198194923274268,2.61194381759719,0.13718502104821795,0.98075214393886,0.13718502104821795,-5.061430367504833,0.3043790071604808,0.9643798960622805,0.3043790071604808,2.5221318029115327,0.28397031535003797,-1.835044333000857,0.28397031535003797,-1.3612355263157898,0.02586986664055306,-0.11008770700028281,0.02586986664055306,7.420339285714286,0.02063710250980016,-0.002014717295544699,0.02063710250980016,-3.610382826503386,0.4089484319568911,3.8902640800022787,159.17328125068977,-58.574935638205176
3541.0,11652.79,120.549,14.2850347266881,0.0662,11.39009090909091,0.023,17.228521276595746,0.0259,,,,,,,,,2.8949438175971896,0.07008166664684852,,0.07008166664684852,-5.838430367504836,0.03463827362903642,,0.03463827362903642,,,,,,,,,,,,,,,,159.16356909503367,-58.573681753075924
3542.0,11657.67,6487.651,15.7160347266881,0.099,10.178090909090912,0.1158,17.522521276595747,0.0414,12.403389473684213,0.0317,13.762625000000002,0.015,6.574285714285713,0.0138,1.9534097266880988,0.10012991560967181,5.5379438175971885,0.1523503856247171,1.4370352732503822,0.1523503856247171,-7.344430367504835,0.12297804682137378,-1.5232546982862987,0.12297804682137378,5.119131802911534,0.05214259295432094,0.24576127364967348,0.05214259295432094,-1.3592355263157891,0.035069787567078306,-0.15954184861375542,0.035069787567078306,7.188339285714289,0.020382345301755634,-0.17861605567121863,0.020382345301755634,-5.566382826503391,0.11599103413626417,-0.1724388500718348,159.2671594454674,-58.58638563661775
3543.0,11663.36,1373.505,12.077034726688101,0.1084,8.92709090909091,0.1085,15.882521276595746,0.0434,11.331389473684213,0.0093,12.556625000000002,0.0075,5.152285714285712,0.0132,-0.47959027331190107,0.10865914595651854,3.1499438175971903,0.15337147713965593,0.902465608347566,0.15337147713965593,-6.955430367504835,0.11685807631481873,-0.9806840727310586,0.11685807631481873,4.551131802911533,0.04438524529615669,0.0651459001207586,0.04438524529615669,-1.2252355263157888,0.011947384651043925,0.013072564262734732,0.011947384651043925,7.40433928571429,0.015181897114655993,-0.004190683595949096,0.015181897114655993,-7.131382826503389,0.12479555280537845,-0.156436928766988,159.1839852358514,-58.576106801486844
3544.0,11664.54,7064.29,16.9250347266881,0.0481,9.88809090909091,0.1526,17.759521276595745,0.028,12.347389473684212,0.0363,13.969624999999999,0.0129,6.777285714285712,0.0156,2.955409726688101,0.049799799196382305,7.036943817597191,0.16000115624582217,2.1727236432596815,0.16000115624582217,-7.871430367504836,0.15514754268115238,-2.1135008005494944,0.15514754268115238,5.412131802911533,0.04584419265294133,0.3792218590487568,0.04584419265294133,-1.6222355263157873,0.03852401848198082,-0.4384447017589417,0.03852401848198082,7.1923392857142865,0.020242776489404805,-0.1574940757367438,0.020242776489404805,-4.624382826503391,0.06362405205580669,0.11844568542037237,159.27656944642158,-58.58747753189314
3545.0,11667.77,5033.902,15.587034726688099,0.1006,10.53409090909091,0.1373,17.876521276595746,0.019,12.793389473684213,0.0616,15.274625,0.0089,7.897285714285713,0.0154,0.31240972668809874,0.10099292054396683,5.052943817597189,0.17021060484000403,2.20212946967228,0.17021060484000403,-7.342430367504836,0.13860840522854306,-1.4176750038612491,0.13860840522854306,5.083131802911533,0.06446363315854917,0.47104288977751985,0.06446363315854917,-2.4812355263157873,0.06223961760807983,-1.25549735558855,0.06223961760807983,7.377339285714287,0.017786792853125604,-0.01765714256989881,0.017786792853125604,-4.891382826503392,0.10450631559862782,1.5689089316220608,159.2435438631616,-58.583397297055384
3546.0,11668.95,5523.374,13.5260347266881,0.0623,8.33909090909091,0.1111,15.517521276595748,0.0311,10.583389473684212,0.025,11.800625000000002,0.0131,4.359285714285713,0.0264,1.7254097266880972,0.06366239078137108,5.186943817597189,0.12737542934176904,1.2597229495356936,0.12737542934176904,-7.178430367504838,0.1153707935311186,-1.3428633696276115,0.1153707935311186,4.934131802911535,0.039902506186955226,0.0970636554151536,0.039902506186955226,-1.2172355263157897,0.028224280327406048,-0.013923235323233918,0.028224280327406048,7.441339285714289,0.029471511668049875,0.07048792494249323,0.029471511668049875,-5.708382826503394,0.0773777745867636,-0.1662808401838367,159.25151224462667,-58.58436509523788
3547.0,11674.71,7357.229,13.967034726688102,0.0602,8.163090909090911,0.1084,15.625521276595748,0.0488,10.611389473684211,0.0218,11.881625000000001,0.0105,4.486285714285712,0.023,2.0854097266881,0.061108837331436766,5.80394381759719,0.12399435471020444,1.6024792501378347,0.12399435471020444,-7.462430367504837,0.11887808881370864,-1.649586520141333,0.11887808881370864,5.014131802911537,0.05344791857500159,0.11974410525913637,0.05344791857500159,-1.2702355263157905,0.024196900627972997,-0.07263683525563791,0.024196900627972997,7.3953392857142894,0.025283393759541063,0.030639534499790955,0.025283393759541063,-5.402382826503393,0.09218009546534435,-0.09421454000699647,159.28137560474417,-58.58797530466951
3548.0,11677.89,8324.509,13.577034726688101,0.0418,9.216090909090912,0.1097,16.015521276595745,0.0454,11.082389473684211,0.0253,12.486625000000002,0.0103,5.096285714285715,0.0238,1.0904097266880992,0.04305031939486628,4.360943817597189,0.11739390955241248,0.9174583637513551,0.11739390955241248,-6.799430367504833,0.11872341807747956,-0.923782256915902,0.11872341807747956,4.933131802911534,0.05197355096585185,0.1971689730514603,0.05197355096585185,-1.4042355263157908,0.02731629550286788,-0.19084507988691346,0.02731629550286788,7.390339285714287,0.025933183375744677,0.008637169195592875,0.025933183375744677,-5.967382826503387,0.07730232855483721,-0.012647786329093691,159.297130268711,-58.58987554260374
3549.0,11682.08,1845.857,13.8640347266881,0.0833,9.099090909090911,0.0692,16.093521276595748,0.0595,11.16338947368421,0.0268,12.463625000000002,0.0077,5.059285714285712,0.0139,1.400409726688098,0.08365512536599297,4.764943817597189,0.10829372096294411,1.0853040670476464,0.10829372096294411,-6.994430367504837,0.09126275253355007,-1.1383494143027217,0.09126275253355007,4.9301318029115375,0.06525710689265958,0.1448104715282268,0.06525710689265958,-1.3002355263157916,0.027884224930953345,-0.09176512427315009,0.027884224930953345,7.40433928571429,0.015890248582070703,0.02793438853660124,0.015890248582070703,-5.859382826503394,0.1186536135142963,-0.10609069451015252,159.1917393139595,-58.57689523746196
3550.0,11687.91,1587.786,13.7280347266881,0.0932,9.683090909090911,0.1257,16.902521276595746,0.0222,12.21838947368421,0.0163,13.556625000000002,0.014,6.284285714285714,0.0109,0.17140972668809873,0.09424563650376606,4.04494381759719,0.15648236322346362,1.3015415852697747,0.15648236322346362,-7.219430367504835,0.12764532893921346,-1.285775103243373,0.12764532893921346,4.684131802911535,0.027541423347387115,0.09449304692196314,0.027541423347387115,-1.338235526315792,0.02148697279748825,-0.11025952894836366,0.02148697279748825,7.272339285714288,0.01774288589829738,-0.12506652297983845,0.01774288589829738,-6.520382826503388,0.09933740483825819,0.03153296405280148,159.18756456673168,-58.57632837571637
